price      , date          , volume
KLSE: KESM,MYR RM8.63,"Aug 28, 2020",97K
KLSE: KESM,MYR RM9.09,"Sep 4, 2020",398K
KLSE: KESM,MYR RM9.09,"Sep 4, 2020",398K
KLSE: KESM,MYR RM9.09,"Sep 4, 2020",398K
KLSE: KESM,MYR RM8.45,"Sep 11, 2020",110K
KLSE: KESM,MYR RM8.45,"Sep 11, 2020",110K
KLSE: KESM,MYR RM8.55,"Sep 18, 2020",36K
KLSE: KESM,MYR RM8.55,"Sep 18, 2020",36K
KLSE: KESM,MYR RM8.55,"Sep 18, 2020",36K
KLSE: KESM,MYR RM8.30,"Sep 25, 2020",118K
KLSE: KESM,MYR RM8.30,"Sep 25, 2020",118K
KLSE: KESM,MYR RM8.11,"Oct 2, 2020",40K
KLSE: KESM,MYR RM8.11,"Oct 2, 2020",40K
KLSE: KESM,MYR RM8.50,"Oct 9, 2020",147K
KLSE: KESM,MYR RM8.50,"Oct 9, 2020",147K
KLSE: KESM,MYR RM8.50,"Oct 9, 2020",147K
KLSE: KESM,MYR RM8.80,"Oct 16, 2020",214K
KLSE: KESM,MYR RM8.80,"Oct 16, 2020",214K
KLSE: KESM,MYR RM8.90,"Oct 23, 2020",266K
KLSE: KESM,MYR RM8.90,"Oct 23, 2020",266K
KLSE: KESM,MYR RM8.90,"Oct 23, 2020",266K
KLSE: KESM,MYR RM8.96,"Oct 30, 2020",181K
KLSE: KESM,MYR RM8.96,"Oct 30, 2020",181K
KLSE: KESM,MYR RM9.25,"Nov 6, 2020",84K
KLSE: KESM,MYR RM9.25,"Nov 6, 2020",84K
KLSE: KESM,MYR RM10.70,"Nov 13, 2020",361K
KLSE: KESM,MYR RM10.70,"Nov 13, 2020",361K
KLSE: KESM,MYR RM10.70,"Nov 13, 2020",361K
KLSE: KESM,MYR RM10.12,"Nov 20, 2020",208K
KLSE: KESM,MYR RM10.12,"Nov 20, 2020",208K
KLSE: KESM,MYR RM11.12,"Nov 27, 2020",271K
KLSE: KESM,MYR RM11.12,"Nov 27, 2020",271K
KLSE: KESM,MYR RM11.12,"Nov 27, 2020",271K
KLSE: KESM,MYR RM11.98,"Dec 4, 2020",552K
KLSE: KESM,MYR RM11.98,"Dec 4, 2020",552K
KLSE: KESM,MYR RM11.56,"Dec 11, 2020",231K
KLSE: KESM,MYR RM11.56,"Dec 11, 2020",231K
KLSE: KESM,MYR RM11.72,"Dec 18, 2020",445K
KLSE: KESM,MYR RM11.72,"Dec 18, 2020",445K
KLSE: KESM,MYR RM11.72,"Dec 18, 2020",445K
KLSE: KESM,MYR RM12.44,"Dec 24, 2020",467K
KLSE: KESM,MYR RM12.44,"Dec 24, 2020",467K
KLSE: KESM,MYR RM13.58,"Dec 31, 2020",243K
KLSE: KESM,MYR RM13.58,"Dec 31, 2020",243K
KLSE: KESM,MYR RM13.88,"Jan 8, 2021",234K
KLSE: KESM,MYR RM13.88,"Jan 8, 2021",234K
KLSE: KESM,MYR RM13.88,"Jan 8, 2021",234K
KLSE: KESM,MYR RM17.30,"Jan 15, 2021",834K
KLSE: KESM,MYR RM17.30,"Jan 15, 2021",834K
KLSE: KESM,MYR RM16.82,"Jan 22, 2021",335K
KLSE: KESM,MYR RM16.82,"Jan 22, 2021",335K
KLSE: KESM,MYR RM16.82,"Jan 22, 2021",335K
KLSE: KESM,MYR RM16.42,"Jan 29, 2021",725K
KLSE: KESM,MYR RM16.42,"Jan 29, 2021",725K
KLSE: KESM,MYR RM16.66,"Feb 5, 2021",456K
KLSE: KESM,MYR RM16.66,"Feb 5, 2021",456K
KLSE: KESM,MYR RM16.66,"Feb 11, 2021",262K
KLSE: KESM,MYR RM16.66,"Feb 11, 2021",262K
KLSE: KESM,MYR RM16.66,"Feb 11, 2021",262K
KLSE: KESM,MYR RM16.70,"Feb 19, 2021",951K
KLSE: KESM,MYR RM16.70,"Feb 19, 2021",951K
KLSE: KESM,MYR RM15.10,"Feb 26, 2021",558K
KLSE: KESM,MYR RM15.10,"Feb 26, 2021",558K
KLSE: KESM,MYR RM15.10,"Feb 26, 2021",558K
KLSE: KESM,MYR RM13.50,"Mar 5, 2021",528K
KLSE: KESM,MYR RM13.50,"Mar 5, 2021",528K
KLSE: KESM,MYR RM12.60,"Mar 12, 2021",957K
KLSE: KESM,MYR RM12.60,"Mar 12, 2021",957K
KLSE: KESM,MYR RM11.98,"Mar 26, 2021",385K
KLSE: KESM,MYR RM11.98,"Mar 26, 2021",385K
KLSE: KESM,MYR RM11.98,"Mar 26, 2021",385K
KLSE: KESM,MYR RM12.54,"Apr 2, 2021",391K
KLSE: KESM,MYR RM12.54,"Apr 2, 2021",391K
KLSE: KESM,MYR RM12.38,"Apr 9, 2021",286K
KLSE: KESM,MYR RM12.38,"Apr 9, 2021",286K
KLSE: KESM,MYR RM12.10,"Apr 16, 2021",120K
KLSE: KESM,MYR RM12.10,"Apr 16, 2021",120K
KLSE: KESM,MYR RM12.10,"Apr 16, 2021",120K
KLSE: KESM,MYR RM12.38,"Apr 23, 2021",118K
KLSE: KESM,MYR RM12.38,"Apr 23, 2021",118K
KLSE: KESM,MYR RM12.10,"Apr 30, 2021",79K
KLSE: KESM,MYR RM12.10,"Apr 30, 2021",79K
KLSE: KESM,MYR RM12.10,"Apr 30, 2021",79K
KLSE: KESM,MYR RM12.02,"May 7, 2021",107K
KLSE: KESM,MYR RM12.02,"May 7, 2021",107K
KLSE: KESM,MYR RM12.00,"May 12, 2021",445K
KLSE: KESM,MYR RM12.00,"May 12, 2021",445K
KLSE: KESM,MYR RM11.68,"May 21, 2021",159K
KLSE: KESM,MYR RM11.68,"May 21, 2021",159K
KLSE: KESM,MYR RM11.68,"May 21, 2021",159K
KLSE: KESM,MYR RM11.66,"May 28, 2021",167K
KLSE: KESM,MYR RM11.66,"May 28, 2021",167K
KLSE: KESM,MYR RM11.76,"Jun 4, 2021",56K
KLSE: KESM,MYR RM11.76,"Jun 4, 2021",56K
KLSE: KESM,MYR RM11.76,"Jun 4, 2021",56K
KLSE: KESM,MYR RM11.50,"Jun 11, 2021",43K
KLSE: KESM,MYR RM11.50,"Jun 11, 2021",43K
KLSE: KESM,MYR RM11.20,"Jun 18, 2021",107K
KLSE: KESM,MYR RM11.20,"Jun 18, 2021",107K
KLSE: KESM,MYR RM10.80,"Jun 25, 2021",127K
KLSE: KESM,MYR RM10.80,"Jun 25, 2021",127K
KLSE: KESM,MYR RM10.80,"Jun 25, 2021",127K
KLSE: KESM,MYR RM10.96,"Jul 2, 2021",48K
KLSE: KESM,MYR RM10.96,"Jul 2, 2021",48K
KLSE: KESM,MYR RM11.00,"Jul 9, 2021",125K
KLSE: KESM,MYR RM11.00,"Jul 9, 2021",125K
KLSE: KESM,MYR RM11.20,"Jul 16, 2021",47K
KLSE: KESM,MYR RM11.20,"Jul 16, 2021",47K
KLSE: KESM,MYR RM11.20,"Jul 16, 2021",47K
KLSE: KESM,MYR RM12.10,"Jul 23, 2021",67K
KLSE: KESM,MYR RM12.10,"Jul 23, 2021",67K
KLSE: KESM,MYR RM13.20,"Jul 30, 2021",202K
KLSE: KESM,MYR RM13.20,"Jul 30, 2021",202K
KLSE: KESM,MYR RM13.20,"Jul 30, 2021",202K
KLSE: KESM,MYR RM13.40,"Aug 6, 2021",568K
KLSE: KESM,MYR RM13.40,"Aug 6, 2021",568K
KLSE: KESM,MYR RM12.36,"Aug 13, 2021",210K
KLSE: KESM,MYR RM12.36,"Aug 13, 2021",210K
KLSE: KESM,MYR RM12.04,"Aug 20, 2021",176K
KLSE: KESM,MYR RM12.04,"Aug 20, 2021",176K
KLSE: KESM,MYR RM12.04,"Aug 20, 2021",176K
KLSE: KESM,MYR RM12.68,"Aug 27, 2021",95K
KLSE: KESM,MYR RM12.68,"Aug 27, 2021",95K
KLSE: KESM,MYR RM12.22,"Sep 3, 2021",83K
KLSE: KESM,MYR RM12.22,"Sep 3, 2021",83K
KLSE: KESM,MYR RM12.22,"Sep 3, 2021",83K
KLSE: KESM,MYR RM12.46,"Sep 10, 2021",71K
KLSE: KESM,MYR RM12.46,"Sep 10, 2021",71K
KLSE: KESM,MYR RM12.20,"Sep 17, 2021",41K
KLSE: KESM,MYR RM12.20,"Sep 17, 2021",41K
KLSE: KESM,MYR RM12.56,"Sep 24, 2021",243K
KLSE: KESM,MYR RM12.56,"Sep 24, 2021",243K
KLSE: KESM,MYR RM12.56,"Sep 24, 2021",243K
KLSE: KESM,MYR RM12.14,"Oct 1, 2021",607K
KLSE: KESM,MYR RM12.14,"Oct 1, 2021",607K
KLSE: KESM,MYR RM12.30,"Oct 8, 2021",147K
KLSE: KESM,MYR RM12.30,"Oct 8, 2021",147K
KLSE: KESM,MYR RM12.18,"Oct 15, 2021",159K
KLSE: KESM,MYR RM12.18,"Oct 15, 2021",159K
KLSE: KESM,MYR RM12.18,"Oct 15, 2021",159K
KLSE: KESM,MYR RM12.16,"Oct 22, 2021",48K
KLSE: KESM,MYR RM12.16,"Oct 22, 2021",48K
KLSE: KESM,MYR RM12.20,"Oct 29, 2021",62K
KLSE: KESM,MYR RM12.20,"Oct 29, 2021",62K
KLSE: KESM,MYR RM12.20,"Oct 29, 2021",62K
KLSE: KESM,MYR RM12.32,"Nov 5, 2021",45K
KLSE: KESM,MYR RM12.32,"Nov 5, 2021",45K
KLSE: KESM,MYR RM12.38,"Nov 12, 2021",124K
KLSE: KESM,MYR RM12.38,"Nov 12, 2021",124K
KLSE: KESM,MYR RM13.08,"Nov 19, 2021",340K
KLSE: KESM,MYR RM13.08,"Nov 19, 2021",340K
KLSE: KESM,MYR RM13.08,"Nov 19, 2021",340K
KLSE: KESM,MYR RM12.66,"Nov 26, 2021",1.2M
KLSE: KESM,MYR RM12.66,"Nov 26, 2021",1.2M
KLSE: KESM,MYR RM12.70,"Dec 2, 2021",177K
KLSE: KESM,MYR RM12.70,"Dec 2, 2021",177K
KLSE: KESM,MYR RM12.70,"Dec 2, 2021",177K
KLSE: KESM,MYR RM12.14,"Dec 10, 2021",134K
KLSE: KESM,MYR RM12.14,"Dec 10, 2021",134K
KLSE: KESM,MYR RM12.16,"Dec 17, 2021",35K
KLSE: KESM,MYR RM12.16,"Dec 17, 2021",35K
KLSE: KESM,MYR RM12.24,"Dec 24, 2021",23K
KLSE: KESM,MYR RM12.24,"Dec 24, 2021",23K
KLSE: KESM,MYR RM12.24,"Dec 24, 2021",23K
KLSE: KESM,MYR RM12.28,"Dec 31, 2021",42K
KLSE: KESM,MYR RM12.28,"Dec 31, 2021",42K
KLSE: KESM,MYR RM12.60,"Jan 7, 2022",97K
KLSE: KESM,MYR RM12.60,"Jan 7, 2022",97K
KLSE: KESM,MYR RM11.88,"Jan 14, 2022",129K
KLSE: KESM,MYR RM11.88,"Jan 14, 2022",129K
KLSE: KESM,MYR RM11.88,"Jan 14, 2022",129K
KLSE: KESM,MYR RM10.68,"Jan 21, 2022",260K
KLSE: KESM,MYR RM10.68,"Jan 21, 2022",260K
KLSE: KESM,MYR RM10.82,"Jan 28, 2022",85K
KLSE: KESM,MYR RM10.82,"Jan 28, 2022",85K
KLSE: KESM,MYR RM10.82,"Jan 28, 2022",85K
KLSE: KESM,MYR RM10.58,"Feb 4, 2022",44K
KLSE: KESM,MYR RM10.58,"Feb 4, 2022",44K
KLSE: KESM,MYR RM11.70,"Feb 11, 2022",76K
KLSE: KESM,MYR RM11.70,"Feb 11, 2022",76K
KLSE: KESM,MYR RM11.12,"Feb 18, 2022",46K
KLSE: KESM,MYR RM11.12,"Feb 18, 2022",46K
KLSE: KESM,MYR RM11.12,"Feb 18, 2022",46K
KLSE: KESM,MYR RM10.30,"Feb 25, 2022",172K
KLSE: KESM,MYR RM10.30,"Feb 25, 2022",172K
KLSE: KESM,MYR RM10.00,"Mar 4, 2022",88K
KLSE: KESM,MYR RM10.00,"Mar 4, 2022",88K
KLSE: KESM,MYR RM10.00,"Mar 4, 2022",88K
KLSE: KESM,MYR RM8.65,"Mar 11, 2022",383K
KLSE: KESM,MYR RM8.65,"Mar 11, 2022",383K
KLSE: KESM,MYR RM8.40,"Mar 18, 2022",250K
KLSE: KESM,MYR RM8.40,"Mar 18, 2022",250K
KLSE: KESM,MYR RM8.85,"Mar 25, 2022",189K
KLSE: KESM,MYR RM8.85,"Mar 25, 2022",189K
KLSE: KESM,MYR RM8.85,"Mar 25, 2022",189K
KLSE: KESM,MYR RM8.60,"Apr 1, 2022",88K
KLSE: KESM,MYR RM8.60,"Apr 1, 2022",88K
KLSE: KESM,MYR RM8.58,"Apr 8, 2022",58K
KLSE: KESM,MYR RM8.58,"Apr 8, 2022",58K
KLSE: KESM,MYR RM8.42,"Apr 15, 2022",29K
KLSE: KESM,MYR RM8.42,"Apr 15, 2022",29K
KLSE: KESM,MYR RM8.42,"Apr 15, 2022",29K
KLSE: KESM,MYR RM8.30,"Apr 22, 2022",25K
KLSE: KESM,MYR RM8.30,"Apr 22, 2022",25K
KLSE: KESM,MYR RM7.99,"Apr 29, 2022",99K
KLSE: KESM,MYR RM7.99,"Apr 29, 2022",99K
KLSE: KESM,MYR RM7.99,"Apr 29, 2022",99K
KLSE: KESM,MYR RM7.66,"May 6, 2022",82K
KLSE: KESM,MYR RM7.66,"May 6, 2022",82K
KLSE: KESM,MYR RM7.71,"May 13, 2022",25K
KLSE: KESM,MYR RM7.71,"May 13, 2022",25K
KLSE: KESM,MYR RM7.65,"May 20, 2022",34K
KLSE: KESM,MYR RM7.65,"May 20, 2022",34K
KLSE: KESM,MYR RM7.65,"May 20, 2022",34K
KLSE: KESM,MYR RM7.88,"May 27, 2022",34K
KLSE: KESM,MYR RM7.88,"May 27, 2022",34K
KLSE: KESM,MYR RM7.67,"Jun 3, 2022",50K
KLSE: KESM,MYR RM7.67,"Jun 3, 2022",50K
KLSE: KESM,MYR RM7.67,"Jun 3, 2022",50K
KLSE: KESM,MYR RM7.62,"Jun 10, 2022",24K
KLSE: KESM,MYR RM7.62,"Jun 10, 2022",24K
KLSE: KESM,MYR RM6.60,"Jun 17, 2022",86K
KLSE: KESM,MYR RM6.60,"Jun 17, 2022",86K
KLSE: KESM,MYR RM6.44,"Jun 24, 2022",82K
KLSE: KESM,MYR RM6.44,"Jun 24, 2022",82K
KLSE: KESM,MYR RM6.44,"Jun 24, 2022",82K
KLSE: KESM,MYR RM6.32,"Jul 1, 2022",51K
KLSE: KESM,MYR RM6.32,"Jul 1, 2022",51K
KLSE: KESM,MYR RM6.30,"Jul 8, 2022",30K
KLSE: KESM,MYR RM6.30,"Jul 8, 2022",30K
KLSE: KESM,MYR RM6.11,"Jul 14, 2022",15K
KLSE: KESM,MYR RM6.11,"Jul 14, 2022",15K
KLSE: KESM,MYR RM6.11,"Jul 14, 2022",15K
KLSE: KESM,MYR RM6.60,"Jul 22, 2022",96K
KLSE: KESM,MYR RM6.60,"Jul 22, 2022",96K
KLSE: KESM,MYR RM7.31,"Jul 29, 2022",115K
KLSE: KESM,MYR RM7.31,"Jul 29, 2022",115K
KLSE: KESM,MYR RM7.31,"Jul 29, 2022",115K
KLSE: KESM,MYR RM7.53,"Aug 5, 2022",61K
KLSE: KESM,MYR RM7.53,"Aug 5, 2022",61K
KLSE: KESM,MYR RM7.30,"Aug 12, 2022",52K
KLSE: KESM,MYR RM7.30,"Aug 12, 2022",52K
KLSE: KESM,MYR RM7.35,"Aug 19, 2022",45K
KLSE: KESM,MYR RM7.35,"Aug 19, 2022",45K
KLSE: KESM,MYR RM7.35,"Aug 19, 2022",45K
KLSE: KESM,MYR RM7.30,"Aug 26, 2022",26K
KLSE: KESM,MYR RM7.30,"Aug 26, 2022",26K
KLSE: KESM,MYR RM7.28,"Sep 1, 2022",13K
KLSE: KESM,MYR RM7.28,"Sep 1, 2022",13K
KLSE: KESM,MYR RM7.28,"Sep 1, 2022",13K
KLSE: KESM,MYR RM7.20,"Sep 9, 2022",17K
KLSE: KESM,MYR RM7.20,"Sep 9, 2022",17K
KLSE: KESM,MYR RM6.95,"Sep 15, 2022",18K
KLSE: KESM,MYR RM6.95,"Sep 15, 2022",18K
KLSE: KESM,MYR RM7.00,"Sep 22, 2022",12K
KLSE: KESM,MYR RM7.00,"Sep 22, 2022",12K
KLSE: KESM,MYR RM7.00,"Sep 22, 2022",12K
KLSE: KESM,MYR RM6.75,"Sep 29, 2022",22K
KLSE: KESM,MYR RM6.75,"Sep 29, 2022",22K
KLSE: KESM,MYR RM6.51,"Oct 7, 2022",30K
KLSE: KESM,MYR RM6.51,"Oct 7, 2022",30K
KLSE: KESM,MYR RM6.51,"Oct 7, 2022",30K
KLSE: KESM,MYR RM6.69,"Oct 14, 2022",109K
KLSE: KESM,MYR RM6.69,"Oct 14, 2022",109K
KLSE: KESM,MYR RM6.75,"Oct 21, 2022",97K
KLSE: KESM,MYR RM6.75,"Oct 21, 2022",97K
KLSE: KESM,MYR RM7.43,"Oct 28, 2022",49K
KLSE: KESM,MYR RM7.43,"Oct 28, 2022",49K
KLSE: KESM,MYR RM7.43,"Oct 28, 2022",49K
KLSE: KESM,MYR RM7.50,"Nov 2, 2022",46K
KLSE: KESM,MYR RM7.50,"Nov 2, 2022",46K
KLSE: KESM,MYR RM7.00,"Nov 11, 2022",10K
KLSE: KESM,MYR RM7.00,"Nov 11, 2022",10K
KLSE: KESM,MYR RM7.00,"Nov 17, 2022",12K
KLSE: KESM,MYR RM7.00,"Nov 17, 2022",12K
KLSE: KESM,MYR RM7.00,"Nov 17, 2022",12K
KLSE: KESM,MYR RM7.20,"Nov 24, 2022",3.9K
KLSE: KESM,MYR RM7.20,"Nov 24, 2022",3.9K
KLSE: KESM,MYR RM7.20,"Dec 2, 2022",30K
KLSE: KESM,MYR RM7.20,"Dec 2, 2022",30K
KLSE: KESM,MYR RM7.20,"Dec 2, 2022",30K
KLSE: KESM,MYR RM7.48,"Dec 8, 2022",3.3K
KLSE: KESM,MYR RM7.48,"Dec 8, 2022",3.3K
KLSE: KESM,MYR RM7.16,"Dec 15, 2022",12K
KLSE: KESM,MYR RM7.16,"Dec 15, 2022",12K
KLSE: KESM,MYR RM7.15,"Dec 23, 2022",12K
KLSE: KESM,MYR RM7.15,"Dec 23, 2022",12K
KLSE: KESM,MYR RM7.15,"Dec 23, 2022",12K
KLSE: KESM,MYR RM7.02,"Dec 30, 2022",16K
KLSE: KESM,MYR RM7.02,"Dec 30, 2022",16K
KLSE: KESM,MYR RM6.98,"Jan 6, 2023",47K
KLSE: KESM,MYR RM6.98,"Jan 6, 2023",47K
KLSE: KESM,MYR RM6.98,"Jan 6, 2023",47K
KLSE: KESM,MYR RM6.89,"Jan 12, 2023",32K
KLSE: KESM,MYR RM6.89,"Jan 12, 2023",32K
KLSE: KESM,MYR RM7.05,"Jan 20, 2023",54K
KLSE: KESM,MYR RM7.05,"Jan 20, 2023",54K
KLSE: KESM,MYR RM7.34,"Jan 27, 2023",24K
KLSE: KESM,MYR RM7.34,"Jan 27, 2023",24K
KLSE: KESM,MYR RM7.34,"Jan 27, 2023",24K
KLSE: KESM,MYR RM7.34,"Jan 27, 2023",24K
KLSE: KESM,MYR RM7.74,"Feb 3, 2023",250K
KLSE: KESM,MYR RM8.23,"Feb 10, 2023",168K
KLSE: KESM,MYR RM8.23,"Feb 10, 2023",168K
KLSE: KESM,MYR RM8.73,"Feb 17, 2023",277K
KLSE: KESM,MYR RM8.73,"Feb 17, 2023",277K
KLSE: KESM,MYR RM8.73,"Feb 17, 2023",277K
KLSE: KESM,MYR RM8.52,"Feb 24, 2023",33K
KLSE: KESM,MYR RM8.52,"Feb 24, 2023",33K
KLSE: KESM,MYR RM8.00,"Mar 3, 2023",67K
KLSE: KESM,MYR RM8.00,"Mar 3, 2023",67K
KLSE: KESM,MYR RM8.00,"Mar 3, 2023",67K
KLSE: KESM,MYR RM7.84,"Mar 10, 2023",17K
KLSE: KESM,MYR RM7.84,"Mar 10, 2023",17K
KLSE: KESM,MYR RM7.40,"Mar 17, 2023",31K
KLSE: KESM,MYR RM7.40,"Mar 17, 2023",31K
KLSE: KESM,MYR RM7.40,"Mar 24, 2023",15K
KLSE: KESM,MYR RM7.40,"Mar 24, 2023",15K
KLSE: KESM,MYR RM7.40,"Mar 24, 2023",15K
KLSE: KESM,MYR RM7.10,"Mar 31, 2023",35K
KLSE: KESM,MYR RM7.10,"Mar 31, 2023",35K
KLSE: KESM,MYR RM7.58,"Apr 7, 2023",13K
KLSE: KESM,MYR RM7.58,"Apr 7, 2023",13K
KLSE: KESM,MYR RM7.58,"Apr 7, 2023",13K
KLSE: KESM,MYR RM7.68,"Apr 14, 2023",16K
KLSE: KESM,MYR RM7.68,"Apr 14, 2023",16K
KLSE: KESM,MYR RM7.70,"Apr 18, 2023",1.9K
KLSE: KESM,MYR RM7.70,"Apr 18, 2023",1.9K
KLSE: KESM,MYR RM7.60,"Apr 28, 2023",9.6K
KLSE: KESM,MYR RM7.60,"Apr 28, 2023",9.6K
KLSE: KESM,MYR RM7.60,"Apr 28, 2023",9.6K
KLSE: KESM,MYR RM7.49,"May 3, 2023",600
KLSE: KESM,MYR RM7.49,"May 3, 2023",600
KLSE: KESM,MYR RM7.25,"May 12, 2023",9.1K
KLSE: KESM,MYR RM7.25,"May 12, 2023",9.1K
KLSE: KESM,MYR RM7.08,"May 19, 2023",33K
KLSE: KESM,MYR RM7.08,"May 19, 2023",33K
KLSE: KESM,MYR RM7.08,"May 19, 2023",33K
KLSE: KESM,MYR RM7.01,"May 26, 2023",15K
KLSE: KESM,MYR RM7.01,"May 26, 2023",15K
KLSE: KESM,MYR RM7.01,"Jun 2, 2023",22K
KLSE: KESM,MYR RM7.01,"Jun 2, 2023",22K
KLSE: KESM,MYR RM7.01,"Jun 2, 2023",22K
KLSE: KESM,MYR RM7.06,"Jun 9, 2023",2.5K
KLSE: KESM,MYR RM7.06,"Jun 9, 2023",2.5K
KLSE: KESM,MYR RM7.10,"Jun 16, 2023",18K
KLSE: KESM,MYR RM7.10,"Jun 16, 2023",18K
KLSE: KESM,MYR RM7.02,"Jun 21, 2023",10K
KLSE: KESM,MYR RM7.02,"Jun 21, 2023",10K
KLSE: KESM,MYR RM7.02,"Jun 21, 2023",10K
KLSE: KESM,MYR RM7.10,"Jun 28, 2023",3.1K
KLSE: KESM,MYR RM7.10,"Jun 28, 2023",3.1K
KLSE: KESM,MYR RM7.10,"Jul 7, 2023",3.8K
KLSE: KESM,MYR RM7.10,"Jul 7, 2023",3.8K
KLSE: KESM,MYR RM7.10,"Jul 7, 2023",3.8K
KLSE: KESM,MYR RM7.64,"Jul 14, 2023",28K
KLSE: KESM,MYR RM7.64,"Jul 14, 2023",28K
KLSE: KESM,MYR RM7.42,"Jul 21, 2023",20K
KLSE: KESM,MYR RM7.42,"Jul 21, 2023",20K
KLSE: KESM,MYR RM7.40,"Jul 27, 2023",7.3K
KLSE: KESM,MYR RM7.40,"Jul 27, 2023",7.3K
KLSE: KESM,MYR RM7.40,"Jul 27, 2023",7.3K
KLSE: KESM,MYR RM7.26,"Aug 3, 2023",5.1K
KLSE: KESM,MYR RM7.26,"Aug 3, 2023",5.1K
KLSE: KESM,MYR RM7.26,"Aug 11, 2023",2K
KLSE: KESM,MYR RM7.26,"Aug 11, 2023",2K
KLSE: KESM,MYR RM7.35,"Aug 18, 2023",5.8K
KLSE: KESM,MYR RM7.35,"Aug 18, 2023",5.8K
KLSE: KESM,MYR RM7.35,"Aug 18, 2023",5.8K
KLSE: KESM,MYR RM7.43,"Aug 24, 2023",4.7K
KLSE: KESM,MYR RM7.43,"Aug 24, 2023",4.7K
KLSE: KESM,MYR RM7.21,"Sep 1, 2023",13K
KLSE: KESM,MYR RM7.21,"Sep 1, 2023",13K
KLSE: KESM,MYR RM7.21,"Sep 1, 2023",13K
KLSE: KESM,MYR RM7.15,"Sep 8, 2023",4.9K
KLSE: KESM,MYR RM7.15,"Sep 8, 2023",4.9K
KLSE: KESM,MYR RM7.35,"Sep 15, 2023",1.1K
KLSE: KESM,MYR RM7.35,"Sep 15, 2023",1.1K
KLSE: KESM,MYR RM7.40,"Sep 22, 2023",26K
KLSE: KESM,MYR RM7.40,"Sep 22, 2023",26K
KLSE: KESM,MYR RM7.40,"Sep 22, 2023",26K
KLSE: KESM,MYR RM7.60,"Sep 27, 2023",22K
KLSE: KESM,MYR RM7.60,"Sep 27, 2023",22K
KLSE: KESM,MYR RM7.57,"Oct 5, 2023",15K
KLSE: KESM,MYR RM7.57,"Oct 5, 2023",15K
KLSE: KESM,MYR RM7.57,"Oct 5, 2023",15K
KLSE: KESM,MYR RM7.13,"Oct 13, 2023",30K
KLSE: KESM,MYR RM7.13,"Oct 13, 2023",30K
KLSE: KESM,MYR RM7.10,"Oct 20, 2023",28K
KLSE: KESM,MYR RM7.10,"Oct 20, 2023",28K
KLSE: KESM,MYR RM7.01,"Oct 27, 2023",17K
KLSE: KESM,MYR RM7.01,"Oct 27, 2023",17K
KLSE: KESM,MYR RM7.01,"Oct 27, 2023",17K
KLSE: KESM,MYR RM6.94,"Nov 3, 2023",26K
KLSE: KESM,MYR RM6.94,"Nov 3, 2023",26K
KLSE: KESM,MYR RM6.98,"Nov 10, 2023",32K
KLSE: KESM,MYR RM6.98,"Nov 10, 2023",32K
KLSE: KESM,MYR RM7.10,"Nov 17, 2023",25K
KLSE: KESM,MYR RM7.10,"Nov 17, 2023",25K
KLSE: KESM,MYR RM7.10,"Nov 17, 2023",25K
KLSE: KESM,MYR RM6.90,"Nov 24, 2023",37K
KLSE: KESM,MYR RM6.90,"Nov 24, 2023",37K
KLSE: KESM,MYR RM6.82,"Nov 30, 2023",44K
KLSE: KESM,MYR RM6.82,"Nov 30, 2023",44K
KLSE: KESM,MYR RM6.82,"Nov 30, 2023",44K
KLSE: KESM,MYR RM6.85,"Dec 7, 2023",3.6K
KLSE: KESM,MYR RM6.85,"Dec 7, 2023",3.6K
KLSE: KESM,MYR RM6.88,"Dec 15, 2023",4.3K
KLSE: KESM,MYR RM6.88,"Dec 15, 2023",4.3K
KLSE: KESM,MYR RM6.86,"Dec 21, 2023",43K
KLSE: KESM,MYR RM6.86,"Dec 21, 2023",43K
KLSE: KESM,MYR RM6.86,"Dec 21, 2023",43K
KLSE: KESM,MYR RM7.07,"Dec 29, 2023",12K
KLSE: KESM,MYR RM7.07,"Dec 29, 2023",12K
KLSE: KESM,MYR RM6.95,"Jan 5, 2024",25K
KLSE: KESM,MYR RM6.95,"Jan 5, 2024",25K
KLSE: KESM,MYR RM6.95,"Jan 5, 2024",25K
KLSE: KESM,MYR RM6.98,"Jan 12, 2024",91K
KLSE: KESM,MYR RM6.98,"Jan 12, 2024",91K
KLSE: KESM,MYR RM6.74,"Jan 19, 2024",61K
KLSE: KESM,MYR RM6.74,"Jan 19, 2024",61K
KLSE: KESM,MYR RM6.90,"Jan 26, 2024",19K
KLSE: KESM,MYR RM6.90,"Jan 26, 2024",19K
KLSE: KESM,MYR RM6.90,"Jan 26, 2024",19K
KLSE: KESM,MYR RM6.96,"Feb 2, 2024",24K
KLSE: KESM,MYR RM6.96,"Feb 2, 2024",24K
KLSE: KESM,MYR RM6.79,"Feb 16, 2024",2.7K
KLSE: KESM,MYR RM6.79,"Feb 16, 2024",2.7K
KLSE: KESM,MYR RM6.68,"Feb 23, 2024",44K
KLSE: KESM,MYR RM6.68,"Feb 23, 2024",44K
KLSE: KESM,MYR RM6.68,"Feb 23, 2024",44K
KLSE: KESM,MYR RM6.60,"Mar 1, 2024",61K
KLSE: KESM,MYR RM6.60,"Mar 1, 2024",61K
KLSE: KESM,MYR RM6.40,"Mar 8, 2024",132K
KLSE: KESM,MYR RM6.40,"Mar 8, 2024",132K
KLSE: KESM,MYR RM6.40,"Mar 8, 2024",132K
